,find_condominio,find_iptu,find_m_quadrado,is_academia,is_apertamento,is_churrasqueira,is_elevador,is_mobiliado,is_piscina,is_portaria,is_salao_festa,is_varanda,n_banheiros,n_garagens,n_quartos,expensive,Bairro
52748,776.0,0.0,102.0,0,1,0,1,0,0,0,1,1,1,1,3,1,Boa Viagem
25158,0.0,0.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
70247,908.0,307.0,99.0,1,1,0,1,0,1,1,1,0,1,2,3,1,Boa Viagem
10363,1.0,1.0,52.0,0,1,0,1,0,1,1,1,0,1,1,2,0,Encruzilhada
2708,1.0,1.0,42.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Casa Amarela
44588,0.0,0.0,72.0,0,1,0,1,0,1,0,0,0,1,1,3,1,Encruzilhada
20571,1.0,1.0,67.0,1,1,0,1,0,1,1,1,0,1,1,3,1,Ilha do Retiro
23419,1.0,1.0,65.0,1,1,0,1,0,1,1,1,0,2,1,3,1,Boa Viagem
46147,300.0,200.0,36.0,1,1,1,1,0,1,1,1,1,1,1,1,0,Boa Viagem
74916,250.0,100.0,50.0,1,1,1,0,0,1,1,1,1,2,1,2,0,Várzea
43106,1.0,1.0,87.0,0,1,0,0,0,0,0,0,0,2,2,3,1,Madalena
62907,446.0,0.0,33.0,0,1,0,0,0,0,1,0,0,1,1,1,0,Aflitos
26123,0.0,0.0,50.0,1,1,1,1,0,1,1,1,1,2,1,3,0,Casa Amarela
14450,1.0,1.0,71.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Torreão
47960,1.0,1.0,82.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Casa Forte
9548,1.0,1.0,33.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Soledade
66765,0.0,0.0,51.0,1,1,1,1,0,1,0,1,1,1,1,2,0,Várzea
17594,500.0,100.0,64.0,1,1,1,1,1,1,1,1,1,2,1,3,1,Boa Viagem
20586,0.0,0.0,61.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Cordeiro
48205,669.0,194.0,51.0,0,1,0,0,0,0,0,0,0,2,1,2,1,Boa Viagem
72296,660.0,160.0,102.0,0,1,0,1,0,0,0,0,0,3,2,3,0,Boa Viagem
53419,790.0,0.0,104.0,0,1,0,1,0,0,0,1,0,2,2,3,1,Jaqueira
53045,0.0,0.0,50.0,0,1,0,0,0,0,0,0,0,2,1,2,1,Madalena
12936,1.0,1.0,30.0,1,1,1,1,0,1,1,0,0,1,1,1,1,Boa Viagem
2214,830.0,1.0,58.0,1,1,0,1,0,1,0,1,1,1,1,2,1,Graças
42279,760.0,0.0,105.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Boa Viagem
9223,718.0,0.0,69.0,0,1,0,1,0,0,0,0,0,2,0,2,0,Boa Viagem
947,1.0,1.0,63.0,1,1,1,1,0,1,1,1,0,1,1,3,0,Imbiribeira
24829,0.0,0.0,44.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
68467,1.0,1.0,95.0,0,1,0,0,0,0,1,0,0,2,1,3,1,Boa Viagem
53519,600.0,100.0,74.0,0,1,1,1,0,0,0,0,0,3,1,3,0,Torre
16269,1300.0,320.0,145.0,0,1,0,1,0,0,1,1,1,3,2,3,1,Santo Amaro
63221,0.0,0.0,33.0,0,1,0,0,0,0,0,0,0,1,1,1,1,Pina
12485,0.0,0.0,99.0,1,1,1,0,0,0,1,1,0,1,2,3,1,Boa Viagem
49933,1.0,1.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
75605,1.0,1.0,63.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Imbiribeira
5835,400.0,400.0,36.0,1,1,1,1,0,1,1,0,1,1,1,1,0,Boa Viagem
62311,600.0,117.0,51.0,0,1,0,1,0,1,1,1,1,1,1,2,1,Boa Viagem
7147,1.0,1.0,53.0,1,1,0,1,0,1,1,1,0,1,1,1,1,Várzea
19585,0.0,0.0,75.0,1,1,1,1,1,1,1,1,0,2,1,3,1,Casa Amarela
68656,1.0,1.0,46.0,0,1,0,1,0,1,1,1,1,1,1,2,0,Barro
1220,1.0,1.0,37.0,1,1,0,1,0,0,1,1,0,1,1,2,0,Dois Unidos
70103,1.0,1.0,61.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Zumbi
18935,1.0,1.0,52.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Sancho
38444,1.0,1.0,34.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Vista
74164,1.0,1.0,92.0,1,1,1,1,0,1,1,1,1,2,2,3,1,Poço
30422,400.0,10.0,60.0,1,1,0,1,0,1,0,1,0,2,1,2,0,Espinheiro
28755,800.0,0.0,50.0,0,1,0,1,0,1,1,1,0,2,1,2,1,Boa Viagem
7417,584.0,154.0,58.0,1,1,1,1,0,1,0,1,0,2,1,2,0,Casa Amarela
17602,1150.0,345.0,98.0,1,1,1,1,1,1,1,1,1,1,1,3,1,Boa Viagem
23111,0.0,0.0,80.0,0,1,0,0,0,0,0,0,0,2,1,2,0,Tamarineira
1095,1.0,1.0,33.0,0,1,0,0,0,0,0,0,0,1,1,1,1,São José
20550,1.0,1.0,30.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Casa Forte
60295,434.0,170.0,61.0,0,1,1,0,0,1,0,0,0,2,1,3,1,Encruzilhada
69395,465.0,120.0,45.0,0,1,0,1,0,1,1,1,0,2,1,1,1,Boa Viagem
52038,730.0,0.0,113.0,0,1,0,0,0,0,0,0,0,2,1,3,0,Boa Viagem
34211,1.0,1.0,55.0,1,1,1,1,0,1,1,1,1,2,1,2,0,Santo Amaro
67419,200.0,100.0,105.0,1,1,1,1,0,1,1,0,0,4,2,3,1,Parnamirim
75394,980.0,380.0,96.0,0,1,0,1,0,1,0,1,1,1,2,3,1,Casa Amarela
71442,388.0,99.0,54.0,0,1,0,1,0,0,1,1,1,1,1,2,0,Iputinga
897,0.0,0.0,56.0,1,1,0,1,0,1,0,1,1,1,1,2,1,Espinheiro
24598,1200.0,0.0,130.0,0,1,0,0,0,0,0,0,0,3,1,3,0,Boa Vista
4756,0.0,0.0,105.0,1,1,1,1,0,1,1,1,0,1,2,3,1,Casa Amarela
46868,0.0,0.0,105.0,0,1,0,0,0,1,1,1,0,2,2,3,1,Boa Viagem
48771,11.0,1.0,31.0,1,1,1,1,0,1,1,1,0,1,1,1,1,Boa Viagem
31092,900.0,0.0,87.0,0,1,0,0,0,1,1,1,0,3,2,3,1,Recife
36549,450.0,199.0,63.0,1,1,1,1,0,1,1,1,1,1,1,3,1,Imbiribeira
5682,1.0,1.0,91.0,0,1,0,1,0,1,1,1,0,3,2,3,1,Recife
24855,1.0,1.0,63.0,1,1,0,1,0,1,1,1,1,3,1,3,1,Tamarineira
64210,0.0,0.0,61.0,0,1,0,0,0,0,0,1,0,2,0,2,1,Prado
75512,1.0,1.0,61.0,1,1,1,1,1,1,1,1,0,1,1,3,1,Zumbi
3822,1.0,1.0,42.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Tamarineira
26661,1.0,1.0,45.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
323,980.0,366.0,105.0,1,1,1,1,0,1,1,0,0,1,2,3,1,Madalena
10818,550.0,0.0,60.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Boa Viagem
5012,657.0,1.0,23.0,1,1,0,0,1,1,0,0,0,1,1,1,0,Boa Viagem
13607,968.0,180.0,68.0,0,1,0,1,0,1,1,0,1,1,1,3,1,Boa Viagem
49997,0.0,0.0,82.0,1,1,1,1,0,1,1,1,1,3,2,3,1,Encruzilhada
33213,1.0,1.0,82.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Encruzilhada
13777,1.0,1.0,66.0,0,1,0,1,0,1,1,1,1,2,1,3,1,Espinheiro
24587,400.0,150.0,57.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Parnamirim
46155,860.0,1.0,105.0,1,1,0,1,0,1,0,1,1,2,2,3,1,Boa Viagem
5442,441.0,145.0,64.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Barro
46540,890.0,221.0,82.0,0,1,0,1,0,1,1,1,0,1,1,2,1,Graças
51050,1100.0,412.0,130.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Aflitos
19373,550.0,0.0,60.0,1,1,1,1,0,1,0,1,0,2,1,2,0,Boa Viagem
54013,800.0,163.0,78.0,0,1,0,1,1,0,1,1,1,2,1,3,0,Cordeiro
31833,0.0,0.0,123.0,0,1,0,1,0,0,1,1,0,3,1,3,1,Boa Viagem
60543,440.0,130.0,53.0,0,1,1,1,0,1,1,1,1,1,1,2,0,Madalena
38377,0.0,0.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
9858,540.0,180.0,64.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Boa Viagem
1235,450.0,119.0,49.0,0,1,1,0,0,1,1,1,0,1,1,2,0,Boa Viagem
4784,1.0,1.0,61.0,1,1,0,1,0,1,1,1,1,2,1,3,1,Zumbi
57106,0.0,0.0,63.0,1,1,1,1,0,1,0,0,0,1,1,3,1,Boa Viagem
14703,0.0,0.0,113.0,0,1,0,0,0,0,1,0,0,2,1,3,1,Boa Viagem
9323,500.0,250.0,47.0,1,1,0,1,0,1,1,1,0,2,1,2,1,Boa Viagem
50247,1.0,1.0,50.0,0,1,1,1,0,1,0,1,1,1,1,2,0,Várzea
28650,940.0,196.0,82.0,0,1,0,1,0,1,1,1,1,1,2,3,1,Boa Viagem
36665,1.0,1.0,71.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Várzea
19811,0.0,0.0,51.0,1,1,1,1,0,1,0,1,1,1,1,2,0,Várzea
68239,0.0,0.0,130.0,0,1,0,0,0,0,0,0,0,2,2,3,1,Tamarineira
68113,0.0,0.0,50.0,0,1,0,0,0,0,0,0,0,2,1,2,0,Iputinga
35695,250.0,100.0,50.0,1,1,1,0,0,1,1,1,1,2,1,2,0,Várzea
32778,1.0,1.0,51.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Tamarineira
54700,0.0,0.0,67.0,1,1,0,1,0,1,1,1,0,1,1,3,1,Casa Amarela
1217,250.0,100.0,50.0,1,1,1,0,0,1,1,1,1,2,1,2,0,Várzea
44236,1.0,1.0,64.0,0,1,1,1,0,1,1,1,1,2,1,3,1,Casa Amarela
7029,850.0,100.0,98.0,0,1,0,1,0,0,1,0,0,2,1,3,1,Boa Viagem
4068,1.0,1.0,24.0,0,1,0,0,0,0,1,0,0,1,1,1,0,Boa Viagem
59239,1.0,1.0,72.0,1,1,0,1,0,1,1,1,0,1,1,3,1,Pina
71598,-1.0,-1.0,127.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Boa Viagem
48804,1.0,1.0,28.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
74145,1.0,1.0,35.0,0,1,0,0,0,0,0,0,0,1,1,1,1,Pina
51626,1.0,1.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
1730,1.0,1.0,65.0,1,1,0,1,0,1,1,1,1,3,1,3,1,Boa Viagem
11785,1.0,1.0,62.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Madalena
4862,600.0,170.0,69.0,0,1,0,0,0,0,1,0,0,1,1,3,0,Boa Viagem
2275,0.0,0.0,90.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Boa Viagem
28534,1.0,1.0,60.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Boa Viagem
52762,935.0,286.0,85.0,0,1,0,0,0,0,0,0,0,2,2,3,1,Rosarinho
6650,1.0,1.0,80.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Encruzilhada
23738,1100.0,2.0,125.0,0,1,1,1,0,1,1,1,0,4,2,4,1,Boa Viagem
50537,930.0,185.0,123.0,0,1,0,0,0,0,0,0,1,1,1,3,0,Madalena
43910,640.0,0.0,58.0,1,1,1,1,0,1,0,1,0,1,1,3,1,Ilha do Retiro
47368,400.0,200.0,47.0,1,1,1,1,0,1,1,0,0,1,1,2,1,Boa Viagem
23716,1550.0,0.0,125.0,0,1,0,1,0,0,0,1,0,2,2,4,1,Graças
44120,930.0,116.0,104.0,0,1,0,0,0,0,1,0,0,1,1,3,0,Espinheiro
12675,1.0,1.0,50.0,1,1,0,1,0,1,1,1,0,2,1,2,0,Madalena
49941,450.0,200.0,61.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Zumbi
7290,0.0,0.0,51.0,1,1,1,1,0,1,0,1,0,1,1,2,1,Boa Viagem
18752,1.0,1.0,90.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Boa Viagem
45688,600.0,42.0,56.0,1,1,1,1,0,1,1,1,0,1,1,2,1,Torreão
61121,1200.0,0.0,112.0,1,1,1,1,0,1,1,1,0,3,2,3,1,Boa Viagem
64982,763.0,392.0,84.0,1,1,1,1,0,1,1,1,0,1,2,2,1,Rosarinho
49471,1.0,1.0,84.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Casa Forte
65269,0.0,0.0,42.0,0,1,0,1,1,1,1,1,0,1,1,1,0,Boa Viagem
17600,360.0,157.0,57.0,0,1,1,1,0,1,1,1,0,1,1,2,1,Santo Amaro
46553,0.0,0.0,63.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Boa Viagem
13218,0.0,0.0,52.0,0,1,0,1,0,1,1,1,0,2,1,3,0,Casa Amarela
56553,1.0,1.0,32.0,0,1,1,0,0,1,0,1,0,1,1,1,0,Soledade
61463,1.0,1.0,29.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Boa Vista
9194,1.0,1.0,37.0,1,1,0,1,0,0,1,1,0,1,1,2,0,Dois Unidos
48512,1.0,1.0,64.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Boa Viagem
48919,1120.0,299.0,109.0,0,1,0,1,0,1,1,1,1,3,2,3,1,Boa Viagem
66747,0.0,0.0,50.0,1,1,0,1,0,0,0,1,0,2,1,2,1,Graças
42558,1.0,1.0,82.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Rosarinho
21144,500.0,500.0,50.0,1,1,1,0,0,1,1,0,0,1,1,2,1,Tamarineira
15107,1.0,2.0,51.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Iputinga
45297,500.0,0.0,63.0,0,1,0,0,0,0,1,0,0,2,1,3,0,Boa Viagem
39679,0.0,0.0,83.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Rosarinho
40029,250.0,0.0,121.0,0,1,0,0,0,0,0,0,0,2,2,4,0,Torre
20768,1400.0,0.0,115.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Boa Viagem
75820,0.0,0.0,44.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
19093,846.0,0.0,93.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Boa Viagem
58225,4.0,4.0,93.0,1,1,1,1,0,1,1,1,1,3,2,3,1,Madalena
18265,450.0,0.0,59.0,0,1,0,0,0,0,0,0,1,2,1,3,1,Madalena
17986,0.0,0.0,90.0,0,1,1,1,0,1,1,1,1,2,2,3,1,Espinheiro
2142,0.0,0.0,46.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
55076,585.0,136.0,71.0,1,1,1,1,0,1,1,0,0,1,1,3,0,Várzea
75569,1.0,1.0,105.0,0,1,0,0,0,0,0,0,0,3,2,3,1,Parnamirim
1103,450.0,0.0,53.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Boa Viagem
61067,700.0,1.0,63.0,0,1,0,1,0,1,1,1,1,2,1,3,0,Encruzilhada
30588,1.0,1.0,53.0,0,1,0,0,0,1,0,1,0,2,1,2,0,Boa Vista
10529,755.0,0.0,122.0,0,1,0,0,0,0,0,0,0,2,1,3,1,Graças
35194,0.0,0.0,117.0,0,1,0,1,0,0,1,0,0,2,1,3,1,Boa Viagem
4070,1.0,1.0,64.0,1,1,1,1,0,1,1,1,1,2,2,3,1,Boa Viagem
40248,439.0,97.0,80.0,0,1,0,0,0,0,0,0,1,1,2,2,0,Engenho do Meio
67457,539.0,143.0,34.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
71487,0.0,0.0,44.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Imbiribeira
35351,1.0,1.0,62.0,0,1,0,0,0,0,0,0,0,1,1,3,1,Sancho
53043,0.0,0.0,62.0,1,1,1,1,0,1,1,1,1,3,1,3,1,Encruzilhada
73465,650.0,155.0,34.0,0,1,0,0,1,0,0,0,0,1,1,1,1,Boa Viagem
56732,1.0,1.0,48.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Boa Viagem
16676,600.0,0.0,55.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Torreão
63643,1.0,1.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
31272,1.0,1.0,50.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Várzea
24374,1.0,1.0,55.0,1,1,0,1,0,1,1,1,0,2,1,2,0,Boa Vista
62988,800.0,0.0,90.0,0,1,0,1,0,1,1,1,0,2,2,3,1,Boa Viagem
31230,1.0,1.0,67.0,0,1,0,0,0,0,0,0,0,2,2,3,1,Pina
941,0.0,0.0,67.0,0,1,0,0,0,0,0,0,1,1,1,3,1,Ilha do Retiro
58878,698.0,319.0,133.0,0,1,0,1,0,0,1,1,0,2,1,3,1,Boa Viagem
28980,1.0,1.0,57.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Santo Amaro
65928,520.0,11.0,64.0,1,1,1,1,0,1,1,1,0,2,1,2,1,Encruzilhada
19959,940.0,196.0,82.0,0,1,0,0,0,1,1,1,0,1,2,3,1,Boa Viagem
18122,400.0,0.0,24.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
1989,0.0,0.0,49.0,0,1,1,1,0,1,1,1,0,1,1,2,0,Sancho
15552,550.0,1.0,70.0,0,1,0,0,0,1,0,0,1,2,1,3,0,Boa Viagem
16959,0.0,0.0,25.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Boa Vista
59713,614.0,150.0,36.0,1,1,1,1,1,1,1,1,1,1,1,1,0,Madalena
74212,1000.0,194.0,75.0,0,1,0,1,0,1,0,0,0,2,1,2,1,Boa Viagem
46943,1.0,1.0,33.0,0,1,0,1,0,1,1,1,0,1,1,1,0,Graças
5946,0.0,0.0,61.0,1,1,1,1,0,1,1,1,0,2,1,3,1,Cordeiro
61870,1.0,1.0,62.0,1,1,1,1,0,1,1,1,0,1,1,3,1,Imbiribeira
14519,775.0,0.0,87.0,0,1,0,1,0,1,0,0,0,3,2,3,1,Madalena
19609,0.0,0.0,45.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
74603,1150.0,345.0,98.0,1,1,1,1,1,1,1,1,1,1,1,3,1,Boa Viagem
61466,800.0,230.0,75.0,0,1,0,1,0,1,1,1,0,3,1,3,1,Boa Viagem
23248,500.0,0.0,94.0,0,0,0,0,0,0,0,0,0,1,1,3,1,Poço
51858,777.0,136.0,108.0,0,1,0,0,0,0,0,0,0,3,1,3,1,Boa Viagem
3904,855.0,208.0,67.0,0,1,0,0,0,1,0,0,1,4,2,4,1,Espinheiro
36063,1.0,1.0,50.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Torre
53923,465.0,120.0,45.0,0,1,0,1,0,1,1,1,0,1,1,1,1,Boa Viagem
31274,1.0,1.0,62.0,0,1,1,1,0,1,1,1,1,1,2,2,1,Boa Viagem
5691,1.0,1.0,53.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
51013,850.0,115.0,104.0,0,1,0,1,0,0,0,0,0,1,2,3,0,Várzea
40501,650.0,129.0,62.0,0,1,1,1,0,1,1,1,0,2,1,3,1,Ponto de Parada
52251,0.0,0.0,59.0,0,1,1,1,0,1,1,1,0,2,1,2,0,Casa Amarela
66036,1.0,1.0,53.0,1,1,1,1,0,1,1,1,0,1,1,2,0,Imbiribeira
55160,880.0,239.0,102.0,0,1,0,1,0,0,1,0,0,1,1,3,0,Boa Viagem
262,441.0,145.0,64.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Barro
45902,605.0,0.0,66.0,0,1,1,1,0,1,0,0,0,2,1,3,1,Recife
52283,1000.0,350.0,110.0,0,1,1,1,0,1,0,0,0,3,2,3,1,Boa Viagem
10957,1250.0,180.0,80.0,0,1,0,1,0,1,0,0,0,3,1,3,0,Derby
22262,0.0,0.0,63.0,1,1,0,1,0,1,1,0,1,2,1,3,1,Boa Viagem
7955,1.0,1.0,67.0,0,1,0,0,0,0,1,0,0,1,1,3,0,Casa Amarela
66277,0.0,0.0,58.0,1,1,1,1,0,1,1,1,0,2,1,2,0,Casa Amarela
9737,0.0,0.0,84.0,1,1,0,0,0,1,0,1,0,3,2,3,1,Rosarinho
47572,-1.0,-1.0,150.0,0,0,0,0,0,0,0,0,0,2,1,4,1,Santo Amaro
34213,11.0,11.0,68.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Cordeiro
7032,0.0,0.0,48.0,1,1,1,0,0,1,0,1,0,1,1,1,1,Boa Viagem
52153,800.0,207.0,87.0,0,1,0,1,0,1,0,0,0,3,1,3,1,Casa Amarela
36114,934.0,370.0,90.0,1,1,1,1,0,1,1,1,1,2,2,3,1,Madalena
28879,1.0,1.0,24.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
53141,500.0,1.0,61.0,1,1,1,1,0,1,1,1,1,2,1,3,1,Zumbi
33409,250.0,100.0,50.0,1,1,1,0,0,1,1,1,1,2,1,2,0,Várzea
63360,419.0,11.0,49.0,1,1,1,1,0,1,1,0,0,1,1,2,1,Boa Viagem
72049,1.0,1.0,50.0,0,1,1,0,0,1,1,1,0,1,1,2,0,Várzea
2108,1.0,1.0,35.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
54221,1160.0,285.0,90.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Boa Viagem
11683,625.0,222.0,60.0,1,1,0,0,0,1,0,1,0,2,1,3,1,Boa Viagem
36829,1.0,1.0,32.0,1,1,1,1,0,1,1,0,0,1,1,1,0,Rosarinho
73446,1000.0,340.0,85.0,0,1,0,1,0,1,1,1,0,1,2,3,1,Rosarinho
41307,1.0,1.0,90.0,1,1,1,1,0,1,1,1,1,1,2,3,1,Madalena
1256,750.0,300.0,63.0,0,1,0,1,0,1,1,0,1,2,1,3,1,Boa Viagem
60554,0.0,0.0,68.0,0,1,0,0,0,1,0,0,1,1,1,3,1,Boa Viagem
64397,700.0,0.0,58.0,0,1,0,1,0,0,0,0,0,2,1,2,0,Tamarineira
35885,1.0,1.0,24.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Boa Viagem
24869,1100.0,0.0,132.0,0,1,0,1,0,1,1,1,1,2,2,4,1,Aflitos
48986,1.0,1.0,36.0,1,1,1,1,0,1,1,0,0,1,1,1,0,Aflitos
28420,1.0,1.0,46.0,1,1,1,1,0,1,1,1,1,1,1,2,0,Boa Viagem
70688,900.0,0.0,85.0,0,1,0,1,0,1,1,1,0,3,1,3,1,Boa Viagem
31637,861.0,199.0,79.0,0,1,1,1,0,1,1,1,1,2,1,3,1,Aflitos
66232,400.0,0.0,73.0,1,1,1,1,0,1,1,1,1,1,0,3,1,Campo Grande
1147,0.0,0.0,67.0,1,1,1,1,0,1,1,1,0,2,2,3,1,Tamarineira
47210,950.0,140.0,79.0,1,1,1,1,1,0,1,0,1,3,1,3,1,Torre
48993,0.0,0.0,128.0,0,0,0,0,0,0,0,0,0,1,1,3,0,San Martin
50033,1.0,1.0,67.0,1,1,0,1,0,1,1,1,1,1,1,3,1,Ilha do Retiro
44145,0.0,0.0,47.0,0,1,0,0,0,0,0,0,0,1,2,2,1,Boa Viagem
29105,0.0,0.0,36.0,1,1,1,1,0,1,1,1,0,1,1,1,0,Boa Viagem
9863,180.0,112.0,112.0,0,1,0,0,0,0,0,1,0,1,2,3,0,Cordeiro
45682,0.0,0.0,130.0,1,1,1,1,0,1,1,1,1,4,2,3,1,Boa Viagem
38973,450.0,450.0,47.0,1,1,1,1,0,1,1,1,1,2,1,2,1,Boa Viagem
62325,300.0,144.0,43.0,0,1,0,0,0,0,0,0,0,1,1,2,0,Torre
47225,0.0,0.0,33.0,1,1,1,1,0,1,1,1,1,1,1,1,0,Casa Forte
35231,1.0,1.0,22.0,1,1,1,1,0,1,1,1,1,1,1,1,0,Pina
7307,650.0,182.0,58.0,0,1,1,1,0,1,1,1,0,2,1,2,0,Encruzilhada
25237,1.0,2.0,57.0,1,1,1,1,0,1,0,1,1,1,1,2,0,Encruzilhada
19796,1.0,1.0,26.0,1,1,0,1,0,1,1,1,0,1,1,1,0,Boa Vista
928,-1.0,-1.0,60.0,1,1,0,1,0,1,1,0,1,2,1,2,1,Boa Viagem
45015,0.0,0.0,24.0,0,1,0,0,0,0,0,1,0,1,1,1,0,Boa Viagem
20625,600.0,135.0,66.0,0,1,1,1,0,1,1,1,1,1,1,3,1,Graças
20107,1.0,1.0,47.0,1,1,0,1,0,1,1,1,0,2,1,2,1,Boa Viagem
16854,595.0,1.0,80.0,0,1,0,1,0,0,1,0,0,1,1,3,0,Boa Viagem
58733,0.0,0.0,115.0,0,1,1,1,0,1,1,1,0,4,2,3,1,Boa Viagem
69677,1.0,1.0,55.0,0,1,0,0,0,0,0,0,0,1,1,1,0,Santo Amaro
53673,770.0,363.0,87.0,0,1,0,0,0,1,0,0,1,1,0,1,1,Madalena
53681,943.0,322.0,123.0,0,1,0,1,0,0,1,1,1,1,2,3,1,Boa Viagem
70481,620.0,160.0,62.0,0,1,1,1,0,1,0,1,0,2,2,3,1,Encruzilhada
71394,1.0,1.0,133.0,0,1,0,0,0,0,0,0,0,1,2,3,1,Boa Viagem
51005,1.0,1.0,50.0,0,1,0,0,0,0,0,0,0,1,1,2,1,Tamarineira
45389,0.0,0.0,77.0,0,1,1,1,0,1,1,1,0,1,1,3,1,Parnamirim
50392,494.0,168.0,61.0,1,1,1,1,1,1,1,1,1,1,1,3,1,Boa Viagem
19153,919.0,140.0,42.0,0,1,0,0,0,0,0,0,1,1,1,2,1,Boa Viagem
19375,1235.0,393.0,95.0,1,1,1,1,0,1,1,0,0,1,1,3,1,Boa Viagem
40245,0.0,0.0,150.0,0,1,0,0,0,0,1,0,0,2,1,3,1,Boa Viagem
53293,10.0,20.0,50.0,1,1,1,1,0,1,1,1,1,2,2,2,1,Madalena
74076,0.0,0.0,46.0,0,1,1,1,0,1,0,1,0,1,1,2,0,Várzea
14020,1.0,1.0,74.0,1,1,1,1,0,1,1,1,1,2,1,3,0,Torre
